line,reactance,limit
line_10033_10558,3.030405947888506,832.9988792655574
line_10033_10570,2.7255275373481993,836.6901447993789
line_10033_13499,0.44744060402921665,1023.4933510716213
line_10035_23054,13.865459062222794,807.2121665464691
line_10035_74235,12.41463853594904,808.0550069750666
line_10035_21121,6.044837984888733,816.54304056618
line_10035_20026,18.14999493614727,805.5096434104696
line_10035_13446,6.659222584294023,815.0167679085923
line_10035_20136,5.426775034178153,818.4271504475852
line_10035_74001,12.697456286462453,807.8755931695246
line_10035_25289,20.14284721170734,804.9645414547889
line_10035_30001,13.131270459780792,807.6154093624289
line_10035_13000,7.1599698556332,813.9665392475533
line_10035_20007,6.1966144578447615,816.1378444117017
line_10035_13366,6.98731770881566,814.3116434900095
line_10035_13420,19.2328171212343,805.199446309381
line_10035_10093,0.1894281955601723,1327.9045165598634
line_10035_11014,2.0779449866723616,848.1244694356133
line_10035_10600,5.582032363383065,817.9146220390943
line_10035_10677,7.766533877486785,812.8757566216088
line_10035_10525,13.371992212974991,807.4783172475204
line_10035_10228,2.209413190874083,845.2608866521877
line_10035_10558,7.86426239217507,812.715750697675
line_10035_10570,5.778830047847767,817.3045407412948
line_10035_13499,0.7056689071045149,941.7095170174322
line_10093_23060,3.521603052735222,828.3961589374277
line_10093_23054,1.8586628687062927,853.8021185464388
line_10093_74235,1.7009679713988928,858.7900546520926
line_10093_50196,16.337720539133745,806.1208049042381
line_10093_74132,9.491827945358164,810.5353784935496
line_10093_21121,0.810279525350632,923.4142007435361
line_10093_28078,13.72601373932946,807.285436391009
line_10093_20026,2.4323664164930174,841.1122268922705
line_10093_13446,0.8995932533575067,911.1613494507379
line_10093_20136,0.7273798061006977,937.4797583893278
line_10093_20000,10.119582204800915,809.8818308875003
line_10093_77173,15.538544453924619,806.4356092230211
line_10093_74001,1.7164467593603239,858.2598903546926
line_10093_25714,14.624013541353166,806.8380680664186
line_10093_25598,10.459019497748136,809.5611256888402
line_10093_25439,9.675304554315892,810.3355919639132
line_10093_25289,2.7006121932777756,837.0286412276871
line_10093_25867,5.250010683206916,819.0475802877635
line_10093_74104,8.619158710863335,811.6020604045686
line_10093_30001,1.7608386629157184,856.7911201100123
line_10093_13000,0.8958970214609443,911.619971497315
line_10093_20007,0.8213435610800955,921.7517306259715
line_10093_13366,0.9232777507027231,908.3097691067376
line_10093_13420,2.566371808900747,838.9655153057627
line_10093_11014,0.28946026835432864,1145.470556524151
line_10093_10600,0.7561983780624421,932.2404317452035
line_10093_74053,3.997837739573034,825.0135214368855
line_10093_10677,1.058712923925992,894.4543112113652
line_10093_10525,1.876618483957128,853.2873361606964
line_10093_10228,0.31312833441196714,1119.3578766603569
line_10093_10558,1.0922070533634083,891.5577313770809
line_10093_10570,0.7941168235009947,925.9260565204166
line_10093_13499,0.09533388050124053,1848.9450285064054
line_10228_23060,11.108865789975905,809.0018190777167
line_10228_23054,5.865342053592402,817.0493040450646
line_10228_74235,0.9152258068746113,909.2626532696759
line_10228_74132,6.201199132548468,816.1259133697426
line_10228_21121,2.559902135155965,839.0639933561005
line_10228_20026,7.705296565854305,812.9780858069948
line_10228_13446,1.7140013005668906,858.343012906073
line_10228_20136,2.2947181082653207,843.5783374174854
line_10228_77173,8.294010449568573,812.0568934182138
line_10228_74001,3.387382732397585,829.5213171643053
line_10228_25289,8.449648062363906,811.8348124397531
line_10228_25867,16.35915743536041,806.1127842552484
line_10228_74104,18.52602298051868,805.3978125853107
line_10228_30001,5.373586664059474,818.6095444721934
line_10228_13000,4.204834235128739,823.782150355551
line_10228_20007,2.9136855209516743,834.3207938128264
line_10228_13366,3.175553025117511,831.490577927383
line_10228_13420,5.941075187616128,816.8319701134982
line_10228_11014,0.08257429729005973,2011.0305904115514
line_10228_10600,0.9382523879670938,906.5811302827265
line_10228_74053,1.178005845463504,884.8892222267823
line_10228_10677,0.8031880247522543,924.5038483122869
line_10228_10525,0.2882125161431629,1146.9661947308607
line_10228_10558,0.37807217872376214,1064.4997585846295
line_10228_10570,0.484199738107719,1006.5263405362545
line_10228_13499,0.30580080060423726,1127.0102622439451
line_10525_74235,4.706355954575649,821.2478616078279
line_10525_21121,13.890773673773017,807.1990230600912
line_10525_13446,9.027552632685598,811.0771993328441
line_10525_20136,12.450311289454389,808.0319276904106
line_10525_74001,17.860097327339307,805.5990736314144
line_10525_20007,15.93152476688241,806.2768631040184
line_10525_13366,17.32619322465801,805.7716082640521
line_10525_11014,0.429095700437501,1033.0482451771043
line_10525_10600,4.8670919997819695,820.5461495292219
line_10525_74053,6.100141800585864,816.39306154988
line_10525_10677,4.146148069204803,824.1187720097944
line_10525_10558,1.5952701185665534,862.6853087988986
line_10525_10570,2.466079790809213,840.5501883486041
line_10525_13499,1.6641895636535067,860.0893084442035
line_10558_23054,16.838771505788515,805.9386755123807
line_10558_74235,1.6530216242541862,860.49527636707
line_10558_74132,11.491288558637004,808.7022442687543
line_10558_21121,7.351888437219749,813.6019474253362
line_10558_13446,4.391989842763109,822.7687229661459
line_10558_20136,6.586678824918787,815.1821582102468
line_10558_77173,15.049556529168092,806.6447140688954
line_10558_74001,8.837553633517084,811.3153485847873
line_10558_30001,15.287685723433011,806.541212437846
line_10558_13000,12.605230578910726,807.9332146583106
line_10558_20007,8.498626004720316,811.7666079133801
line_10558_13366,9.218319820407407,810.8479638316107
line_10558_13420,16.30606993164116,806.1326855839097
line_10558_11014,0.24906074726834374,1201.5084717153672
line_10558_10600,1.0763450609369365,892.9070087551218
line_10558_74053,3.046204135864964,832.8277408669479
line_10558_10677,1.481660148184369,867.491860479976
line_10558_10570,0.508924504014096,996.4927984627564
line_10558_13499,0.8841365921997846,913.1046954534412
line_10570_23054,11.468381818374844,808.7196259754605
line_10570_74235,1.6851732765475957,859.3410786841276
line_10570_74132,11.394085812586063,808.7764829618484
line_10570_21121,5.0064090665217424,819.9743965527523
line_10570_20026,15.075841799278134,806.6331287719395
line_10570_13446,3.1126788268964924,832.1266682369878
line_10570_20136,4.486288921639055,822.2901381847394
line_10570_77173,15.346673487221347,806.5160700840652
line_10570_74001,6.165174701947683,816.2201405206584
line_10570_25289,16.49419048231354,806.0627407029905
line_10570_30001,10.438356142587903,809.5800525134418
line_10570_13000,8.681915185748386,811.5181959119058
line_10570_20007,5.808374177813393,817.2165216872522
line_10570_13366,6.271627064970812,815.9448256352063
line_10570_13420,10.77938067981663,809.2769708177428
line_10570_11014,0.30203801533886226,1131.0841514032863
line_10570_10600,0.19530135325920422,1312.02922217994
line_10570_74053,3.491417285812529,828.6416637754395
line_10570_10677,1.464458400387387,868.2846299857664
line_10570_13499,0.6019711805054191,966.1209095027428
line_10600_23060,17.19903456478138,805.8142798436356
line_10600_23054,9.09137371522671,810.9994378333073
line_10600_74235,1.9215372717063615,852.041665531264
line_10600_74132,11.530063680261831,808.6729789854663
line_10600_21121,3.98218659145944,825.1118318298969
line_10600_20026,12.056971111976665,808.2939570039001
line_10600_13446,1.3826926555414063,872.3226521810402
line_10600_20136,3.5492502129236465,828.1749648519782
line_10600_77173,17.567712523539953,805.6922607235293
line_10600_74001,2.724750229531048,836.7006116436628
line_10600_25289,12.81827306974009,807.8013629024699
line_10600_74104,16.214811949912047,806.1672007241837
line_10600_30001,7.693245118797704,812.9984159422738
line_10600_13000,7.484900668041812,813.3602307411999
line_10600_20007,4.854058838662444,820.6013159963169
line_10600_13366,5.118787542932708,819.5358762521929
line_10600_13420,5.475086878397755,818.2645503571013
line_10600_11014,0.533073558422461,987.5913716222067
line_10600_74053,5.808078729381192,817.2173974664173
line_10600_10677,1.3343205955605821,874.9445075888883
line_10600_13499,0.5012447865000393,999.5033219163311
line_10677_77001,14.511795911100474,806.8909458631173
line_10677_23054,12.472234767298493,808.0178093072939
line_10677_74235,0.17036284089811635,1386.9824632696982
line_10677_50196,17.831033451013337,805.608199899054
line_10677_74132,1.0514962039683409,895.1025782333788
line_10677_21121,5.507374131273153,818.157473528475
line_10677_20026,16.889930713787102,805.9206874021319
line_10677_13446,0.7652649677487872,930.673693706605
line_10677_20136,4.846919209633312,820.6316622322173
line_10677_77173,1.5989912313000014,862.5394298871162
line_10677_74001,1.946813368846985,851.3659920361168
line_10677_25289,16.84051457549581,805.9380608325062
line_10677_74104,11.861965007791655,808.4303064403169
line_10677_30001,9.1550818692956,810.9228952212193
line_10677_13000,10.6318202563013,809.4057271087453
line_10677_20007,6.885849604994482,814.522536177303
line_10677_13366,7.286675416163644,813.7236797700876
line_10677_13420,7.035566515912616,814.2134964929727
line_10677_11014,0.35832634660452806,1079.0752088078145
line_10677_74053,1.9827952183005195,850.4338517044192
line_10677_13499,0.7151138120203878,939.8378807947693
line_11014_23060,8.650497192019452,811.5600291844792
line_11014_23054,4.567997833650204,821.8914289458171
line_11014_74235,0.3832420055543112,1060.9317312578057
line_11014_74132,2.684510997359257,837.2507321066554
line_11014_21121,1.9945513944154836,850.1365872446248
line_11014_20026,6.008247568055261,816.643788204015
line_11014_13446,1.1679226788700185,885.6221065051595
line_11014_20136,1.7867516535535002,855.9674870321902
line_11014_77173,3.463709145564259,828.8707844098467
line_11014_74001,2.3689382487593225,842.2130040968239
line_11014_25289,6.562499850742791,815.2380955846698
line_11014_25867,12.689632377361637,807.880448938647
line_11014_74104,13.12703864087648,807.6178643741177
line_11014_30001,4.141884518881323,824.1435992587762
line_11014_13000,3.4050091900579518,829.3684963588302
line_11014_20007,2.3026540675533758,843.4281472884254
line_11014_13366,2.499770170743146,840.0036776061983
line_11014_13420,4.442404584838149,822.5103315311032
line_11014_74053,0.41193351142122,1042.7576228381809
line_11014_13499,0.23983130659859003,1216.9597431555164
line_13000_23060,17.24029114780886,805.8003660809817
line_13000_23054,9.09961573269382,810.9894750435134
line_13000_74235,17.68016254874005,805.6560565958782
line_13000_21121,3.9681706884132026,825.2005288713999
line_13000_20026,11.828483069778732,808.4541694323844
line_13000_13446,8.620536887288432,811.6002055681075
line_13000_20136,3.543034076084334,828.2243969017982
line_13000_20000,2.0002511274944004,849.9937226008537
line_13000_74001,15.975137224699335,806.2597271368279
line_13000_25289,13.294457232988579,807.5219317530212
line_13000_30001,8.789490015213712,811.3772243698907
line_13000_20007,0.35607073631625813,1080.8430735829443
line_13000_13366,2.308885403017542,843.3109412313437
line_13000_13499,0.9015907701841864,910.9150662440466
line_13366_23060,3.685232905165195,827.1353270128031
line_13366_23054,1.9426588818465667,851.4758411445588
line_13366_74235,12.269213002693936,808.1504820217925
line_13366_21121,0.8452147233228301,918.313130664437
line_13366_28078,14.704442048540841,806.8006660619893
line_13366_20026,2.280870817699141,843.8429038698808
line_13366_13446,5.733015088378092,817.4428286788777
line_13366_20136,0.6997364490053879,942.9109490325121
line_13366_20000,2.2451502030524875,844.5404498389644
line_13366_74001,9.605780368299772,810.4103983399425
line_13366_25714,15.70208315638917,806.3685817355585
line_13366_25598,11.202838538331346,808.9263091365499
line_13366_25439,10.36555131886785,809.6473402063984
line_13366_25289,2.8932901517878618,834.5627278129042
line_13366_25867,5.690610084569784,817.5728082778246
line_13366_30001,1.7228762873213002,858.0424727741064
line_13366_20007,0.29770516847204714,1135.9028011278529
line_13366_13420,16.907981924256074,805.9143663890804
line_13366_13499,0.632318554315167,958.1481348563384
line_13420_74235,12.929557939052696,807.7342164729358
line_13420_21121,12.828144665696309,807.795359547777
line_13420_13446,2.1825803343800785,845.8173284276398
line_13420_20136,11.200023734926415,808.9285525072735
line_13420_74001,0.4632140991678474,1015.8828934172071
line_13420_30001,19.59925884264133,805.1022337529639
line_13420_20007,16.43292406624214,806.0853442513878
line_13420_13499,1.7031651349240458,858.714212702845
line_13446_23060,16.920012470232898,805.9101611287774
line_13446_23054,9.01964225693996,811.0869142202461
line_13446_70000,15.034248949185626,806.651479587573
line_13446_74235,1.4120642524876055,870.8183071866822
line_13446_50316,10.811011803990693,809.2498280284077
line_13446_50196,6.898766413746653,814.4953451099225
line_13446_74132,6.073935303763575,816.4637907713698
line_13446_21121,4.058579832764672,824.6391605242568
line_13446_50007,13.367259474991116,807.4809649791785
line_13446_20026,12.837700033251087,807.7895572992817
line_13446_20136,3.4682842903437816,828.8326998678899
line_13446_77173,13.060203749765584,807.6568483858297
line_13446_74001,0.6631848938467102,950.78751179021
line_13446_25289,11.108556574734266,809.002069650295
line_13446_25867,20.173198685572846,804.9570720815592
line_13446_74104,4.158400638351865,824.0477069664057
line_13446_30001,5.065325811743902,819.7420666935484
line_13446_20007,5.4867824427248335,818.225617845044
line_13446_74053,12.386444130642108,808.0733420298257
line_13446_13499,0.5746169717120219,974.0289704671594
line_13499_23060,2.168062410197634,846.1241334795728
line_13499_23054,1.1439892109192722,887.4134118097523
line_13499_74235,1.2006263768986616,883.2898576310726
line_13499_50316,15.324944541630341,806.5253090951389
line_13499_50196,10.356551800886647,809.6557234417965
line_13499_74132,6.521651049389275,815.333540424455
line_13499_50024,15.760306462349142,806.3450542817106
line_13499_21121,0.49830339818079256,1000.6809513342279
line_13499_50007,15.422417236185948,806.4840678648849
line_13499_28078,8.461913158316209,811.8176585045336
line_13499_20026,1.49578158459098,866.8546805430452
line_13499_20136,0.4481183526709496,1023.1553325231233
line_13499_20000,7.135757295105936,814.0139295472654
line_13499_77173,10.982076483178467,809.1057460902929
line_13499_74001,1.0905638924004852,891.6956821116513
line_13499_25714,9.016314004075646,811.0910068077484
line_13499_25598,6.447821593143257,815.5091139783306
line_13499_25160,17.7244953129458,805.6419095852598
line_13499_25439,5.964721790683198,816.7652412818647
line_13499_25289,1.6648996602819282,860.0636797433584
line_13499_25867,3.2380102532956045,830.8831634792451
line_13499_74104,5.4382671466636054,818.3882103072759
line_13499_30001,1.0879059675591027,891.9197090391613
line_13499_20007,0.585239363216722,970.8702563176166
line_13499_74053,3.2654058589542774,830.624064609238
line_20000_21121,11.9688402722898,808.3550283674116
line_20000_20136,10.11300891583656,809.8882539145599
line_20000_20007,0.3361483678551291,1097.4876856849633
line_20007_23060,4.6852346666194915,821.3436481020816
line_20007_23054,2.470469280080604,840.478139439458
line_20007_74235,11.542057494795609,808.6639665454006
line_20007_21121,1.0752174988696326,893.0044387346088
line_20007_28078,18.616618534011437,805.3715447742192
line_20007_20026,2.983920126052475,833.5129613982976
line_20007_20136,0.9118571663281613,909.6662982895413
line_20007_74001,9.514229916549493,810.510572151095
line_20007_25714,19.8710630412787,805.0324433973294
line_20007_25598,14.18141885926706,807.0514806023555
line_20007_25439,13.120723123315983,807.6215311503904
line_20007_25289,3.6622355943777367,827.3057255392089
line_20007_25867,7.187770451626718,813.91251997723
line_20007_30001,2.2644670264392874,844.160501712954
line_20026_23060,2.5430531627747532,839.3228114393365
line_20026_23054,1.2933921450796415,877.3160718351528
line_20026_21121,0.483855161586111,1006.6734178719785
line_20026_28078,11.18721459395597,808.9387755245194
line_20026_20136,0.4999674955585325,1000.0130026218729
line_20026_74001,17.33148689381327,805.7698454040718
line_20026_25714,12.029822670330134,808.3126744874332
line_20026_25598,8.551671838512464,811.6936199012747
line_20026_25439,7.921052014496165,812.6245857011154
line_20026_25289,2.21233273354807,845.2011573501528
line_20026_25867,4.4957274106286835,822.2433414809765
line_20026_30001,1.499677568547833,866.6810000344487
line_20136_28667,12.486100165820226,808.0089057970032
line_20136_23060,0.352803873079073,1083.443600341619
line_20136_23054,0.18736044769530855,1333.7305777717993
line_20136_28365,9.44264990381351,810.5902475490078
line_20136_74235,8.19357242232259,812.2046886078116
line_20136_50316,14.12425273164726,807.0800205787834
line_20136_50196,12.658940271441363,807.8995554016161
line_20136_50024,4.755755426889922,821.0271536325399
line_20136_21121,0.08658517557882592,1954.9321154746797
line_20136_50007,7.646339543907134,813.0781532033434
line_20136_28078,1.5691640267386602,863.7282006826522
line_20136_40840,9.283599116746144,810.7716844235136
line_20136_74001,3.4863711835414017,828.6831191331789
line_20136_25675,5.070198237912505,819.7230947011594
line_20136_25714,1.6921260865719034,859.0972509634853
line_20136_25598,1.201386996572717,883.2371253270405
line_20136_25160,3.2802634548336824,830.4853562455917
line_20136_25439,1.11337793140633,889.816761388191
line_20136_25289,0.3110253753573377,1121.5171748771618
line_20136_25867,0.6420115032538511,955.7604489844476
line_20136_30221,16.993505735871327,805.8846009501684
line_20136_30369,5.056584036948086,819.7761965922662
line_20136_74104,3.6528009098705883,827.3762524888176
line_20136_30001,0.1797168490793612,1356.430855049328
line_20136_30220,16.639408913458325,806.009828865923
line_21121_28667,12.469082181887261,808.019836467616
line_21121_23060,0.2971252448459036,1136.5584100801075
line_21121_23054,0.13480069002808717,1541.835965225133
line_21121_28365,9.425890281916285,810.6090774461752
line_21121_74235,9.308682056572009,810.7426593144191
line_21121_50316,20.59148347710019,804.8563766719969
line_21121_50196,18.50469735504552,805.4040332614645
line_21121_50024,6.989595967537196,814.3069786099861
line_21121_50007,11.61639791355106,808.6085205365895
line_21121_28078,1.5493371048956632,864.5437327254447
line_21121_40840,9.785556982455445,810.2191423727122
line_21121_74001,4.649522257774259,821.507586039145
line_21121_25675,5.050244558704586,819.8010212847297
line_21121_25714,1.6987884268306694,858.8654822581786
line_21121_25598,1.1958068232918433,883.6255472474373
line_21121_25160,3.2372809125247284,830.8901212783572
line_21121_25439,1.110971861495601,890.0112806325977
line_21121_25289,0.3108656007973241,1121.682423991316
line_21121_25867,0.6953780996847697,943.8066571917237
line_21121_30369,5.754314940063213,817.37826327575
line_21121_74104,5.561542545368556,817.9806230347507
line_21121_30001,0.3331732787123846,1100.144118359282
line_21121_30220,19.23100838244749,805.1999353341904
line_23054_28667,14.14460633340268,807.0698326728152
line_23054_23060,0.10402732473359515,1761.285895375001
line_23054_28365,10.690929247898362,809.3537238607821
line_23054_74235,21.081692741560083,804.7434521139216
line_23054_50024,12.569553498467942,807.9557320800766
line_23054_50007,21.368164860969415,804.6798590637354
line_23054_28078,1.743100946555692,857.3690239785576
line_23054_40840,11.612264242700634,808.6115849510451
line_23054_74001,9.478937878102963,810.5497051764636
line_23054_25675,5.712371797620471,817.5058633336254
line_23054_25714,1.9284783382569641,851.8543548123978
line_23054_25598,1.3515635726316795,873.9883805874454
line_23054_25160,3.6354378974122077,827.5070026835508
line_23054_25439,1.2581665414520866,879.4807338340019
line_23054_25289,0.3521572666758981,1083.9640395438248
line_23054_25867,0.8388228946674745,919.2146764659326
line_23054_30369,7.333468473207055,813.6361123478408
line_23054_74104,10.348456937226901,809.6632764291908
line_23054_30001,0.6379722027673698,956.7466412583872
line_23060_28365,17.74561383317203,805.6351953186916
line_23060_28078,2.891663347019617,834.5821722653393
line_23060_40840,19.370710215318592,805.1624333278662
line_23060_74001,17.340545028876242,805.766831425049
line_23060_25675,9.473687335452707,810.5555520737714
line_23060_25714,3.1964947200165774,831.2842687878682
line_23060_25598,2.2413452616562552,844.6160623759074
line_23060_25160,6.028633626631265,816.587506588268
line_23060_25439,2.086565408237104,847.9256483430769
line_23060_25289,0.583863719791767,971.2728443474184
line_23060_25867,1.3918068936874999,871.8490477763454
line_23060_30369,12.334615131807926,808.1072655231961
line_23060_74104,18.48670080599533,805.4092940135413
line_23060_30001,1.148362147142131,887.0805435801457
line_23263_28667,14.257579790143339,807.0138131065647
line_23263_28365,13.530771821444427,807.3905614047466
line_23263_50024,17.12612341765723,805.839033011808
line_23263_50000,16.95478874119733,805.8980386913944
line_23263_28078,9.02939431810771,811.0749399657359
line_23263_40840,5.552268989577017,818.0106547769434
line_23263_40008,7.652250908285558,813.0680503290507
line_23263_25714,9.029456456878554,811.074863750389
line_23263_25598,14.075998968966475,807.1042915121315
line_23263_25439,15.39175345093537,806.4969855656
line_23263_25289,5.186704915121657,819.2800634769974
line_23263_30221,0.9244193616313315,908.1760120466636
line_23263_30369,0.3226038996051043,1109.977654090384
line_23263_30220,0.46679157849626773,1014.2283721616018
line_25160_28667,2.726922579255209,836.6713748167036
line_25160_28365,1.4958016773275387,866.8537825005412
line_25160_28122,3.9175489956536005,825.5261644745086
line_25160_28078,0.20486993936192927,1288.1145584923372
line_25160_40840,2.327041192619496,842.9730252808428
line_25160_40008,15.715707467080755,806.363060664591
line_25160_40004,9.268663282533907,810.7890422762948
line_25160_25675,0.6899816612557366,944.9313882024115
line_25160_25714,0.3567520510844796,1080.3067275885676
line_25160_25598,0.07094474134236249,2209.5477424806404
line_25160_25439,0.13721234460592613,1528.7974000240285
line_25160_25289,0.06159247907682967,2423.5748503524474
line_25160_25867,0.36803642144128795,1071.7122387191584
line_25160_30221,14.199910639577775,807.0422978382189
line_25160_30369,1.931682014487948,851.7683548586065
line_25160_30001,6.114979522025959,816.3532845269233
line_25160_30220,6.782956500979558,814.742833745957
line_25289_28667,0.30087472927026365,1132.364237576676
line_25289_28365,0.21502131814413686,1265.0701654287425
line_25289_50316,10.70051748873424,809.3453424196804
line_25289_50196,16.407726181676324,806.0946897146343
line_25289_50024,3.4933695283892354,828.6256576028786
line_25289_28122,0.5130182194461723,994.92485102762
line_25289_50000,7.221008073320272,813.8484819549606
line_25289_50007,11.164248546011445,808.9571635375071
line_25289_28078,0.03364178318441484,3772.494039683568
line_25289_40884,12.050929292138374,808.298115238734
line_25289_40001,8.282486910886803,812.073668340913
line_25289_40003,5.168447817054192,819.3481686455327
line_25289_40840,0.2651733598752824,1177.1117884806847
line_25289_40008,1.7017386970729853,858.7634283524266
line_25289_40004,1.0775560704471197,892.8025953753906
line_25289_74001,8.44142059363101,811.8463472931853
line_25289_25675,0.0797670840560532,2053.6499382342836
line_25289_25714,0.030420448379346588,4087.262526606715
line_25289_25598,0.01831214381735683,6260.857068259634
line_25289_25439,0.016019977546281212,7042.206002542959
line_25289_25867,0.0296072713671974,4177.548669033797
line_25289_40050,17.068924362865587,805.8585999840479
line_25289_30221,1.413931908379195,870.7247636236111
line_25289_30369,0.19193914904419251,1320.9984544475383
line_25289_74104,7.371613826197913,813.5655505507642
line_25289_30001,0.5557889397116076,979.9244152859336
line_25289_30220,0.6752302577049142,948.0976287109775
line_25289_40595,17.83656958813941,805.6064592188453
line_25439_28667,0.7965920108360527,925.5347764472887
line_25439_28365,0.4366864010897103,1028.9972844367476
line_25439_50024,10.79551319610472,809.2631075691781
line_25439_28122,1.1671145377018466,885.6813935305004
line_25439_50000,21.269872133972033,804.701485715106
line_25439_28078,0.06514340928843756,2335.074708129364
line_25439_40001,20.745093731872092,804.8204168798892
line_25439_40003,13.1659101819606,807.5953730974875
line_25439_40840,0.6796644396604984,947.1314286355063
line_25439_40008,4.596232446859525,821.756950101235
line_25439_40004,2.70639085810964,836.9495779592783
line_25439_25675,0.1894414468290632,1327.867590085669
line_25439_25714,0.10283972031591307,1772.3869307774298
line_25439_25598,0.017349270819164316,6563.931005650002
line_25439_25867,0.10746649995617043,1730.5225353089977
